Car_Name,Year,Selling_Price,Present_Price,Kms_Driven,Fuel_Type,Seller_Type,Transmission,Owner
Maruti Vitara Brezza ZDi Plus,2020,11.19,11.6,57078,Diesel,Individual,Manual,0
Maruti Baleno Alpha CVT,2020,9.85,10.3,3000,Petrol,Individual,Automatic,0
Hyundai Creta 1.6 SX Option Executive,2020,14.25,17.7,44383,Petrol,Individual,Manual,0
Maruti Dzire AMT VDI,2020,9.37,9.6,25082,Diesel,Individual,Automatic,0
Tata Tiago AMT 1.2 Revotron XZA,2020,6,6.9,2000,Petrol,Individual,Automatic,0
Maruti Vitara Brezza LDi,2020,9.39,8.6,32539,Diesel,Individual,Manual,0
Maruti Celerio LXI MT,2020,4.75,4.9,30000,Petrol,Individual,Manual,0
Renault KWID Climber 1.0 AMT,2020,5.99,5.7,38171,Petrol,Individual,Automatic,1
Hyundai Creta 1.6 SX Option,2020,13.13,16.1,53322,Petrol,Individual,Manual,0
Ford Freestyle Titanium Plus Petrol,2020,8.23,8.4,1001,Petrol,Individual,Manual,0
Maruti Celerio ZXI Optional AMT,2020,6.63,6.0,12278,Petrol,Individual,Automatic,0
Hyundai Creta 1.6 SX,2020,12.78,15.4,17665,Petrol,Individual,Manual,0
Maruti Baleno RS Petrol,2020,9.15,9.8,43639,Petrol,Individual,Manual,0
Hyundai Grand i10 1.2 CRDi Sportz,2020,7.28,8.2,32663,Diesel,Individual,Manual,0
Ford Ecosport Signature Edition Diesel,2020,11.9,12.1,13000,Diesel,Individual,Manual,0
Mahindra XUV500 W8 2WD,2020,17.59,15.4,46811,Diesel,Individual,Manual,0
Maruti Ertiga VDI,2020,9.49,10.8,51236,Diesel,Individual,Manual,0
Renault KWID Climber 1.0 AMT,2020,5.5,5.7,14000,Petrol,Individual,Automatic,0
BMW X3 xDrive 20d Luxury Line,2020,62.25,70.6,1400,Diesel,Individual,Automatic,0
Hyundai Elantra CRDi SX,2020,16,18.9,35000,Diesel,Individual,Manual,0
Toyota Etios 1.4 VXD,2020,8.9,10.6,3000,Diesel,Individual,Manual,0
Hyundai Elite i20 Diesel Asta Option,2020,8.65,10.8,6820,Diesel,Individual,Manual,0
Maruti Baleno Zeta,2020,8.39,8.7,33150,Petrol,Individual,Manual,0
Mahindra KUV 100 G80 K8 Dual Tone,2020,6.5,8.0,42000,Petrol,Individual,Manual,0
Honda City i-VTEC V,2020,11.07,11.9,11732,Petrol,Individual,Manual,0
Renault KWID RXT Optional,2020,5.29,4.8,1617,Petrol,Individual,Manual,0
Hyundai i20 Diesel Asta Option,2020,8.75,10.8,31000,Diesel,Individual,Manual,0
Hyundai Creta 1.6 SX,2020,14.2,14.7,9900,Petrol,Individual,Manual,0
Mahindra NuvoSport N6,2020,8.29,10.5,37323,Diesel,Individual,Manual,1
Maruti Dzire LDI,2020,6.9,7.9,27000,Diesel,Individual,Manual,0
Renault KWID RXL,2020,4.4,4.5,1000,Petrol,Individual,Manual,0
Hyundai Verna VTVT 1.6 AT SX Option,2020,13.85,15.1,8000,Petrol,Individual,Automatic,0
Maruti Wagon R VXI BS IV,2020,5.7,5.9,1048,Petrol,Individual,Manual,0
Mercedes-Benz GLA Class 200 Sport,2020,27.76,39.2,17773,Petrol,Individual,Automatic,0
ciaz,2022,9.47,9.9,6900,Petrol,Dealer,Manual,0
alto 800,2022,3.19,3.6,2135,Petrol,Dealer,Manual,0
ignis,2022,5.24,5.7,2400,Petrol,Dealer,Manual,0
swift,2022,6.34,6.5,16200,Petrol,Individual,Manual,0
ciaz,2022,9.97,9.3,37000,Petrol,Dealer,Automatic,0
innova,2022,20.22,19.8,15000,Diesel,Dealer,Automatic,0
fortuner,2022,35.22,36.2,6000,Diesel,Dealer,Automatic,0
innova,2022,21.97,23.2,11000,Petrol,Dealer,Automatic,0
innova,2022,25.22,25.4,15000,Diesel,Dealer,Automatic,0
corolla altis,2022,19.22,18.6,8700,Petrol,Dealer,Manual,0
UM Renegade Mojave,2022,2.04,1.8,1400,Petrol,Individual,Manual,0
KTM RC200,2022,1.99,1.8,4000,Petrol,Individual,Manual,0
Bajaj Dominar 400,2022,1.79,1.6,1200,Petrol,Individual,Manual,0
Royal Enfield Classic 350,2022,1.69,1.5,4100,Petrol,Individual,Manual,0
Royal Enfield Classic 350,2022,1.54,1.5,11000,Petrol,Individual,Manual,0
Bajaj Avenger 220,2022,1.24,1.0,1300,Petrol,Individual,Manual,0
Honda CB Hornet 160R,2022,1.14,0.9,3000,Petrol,Individual,Manual,0
Yamaha FZ S V 2.0,2022,1.12,0.8,5000,Petrol,Individual,Manual,0
Honda CB Hornet 160R,2022,1.09,0.9,11000,Petrol,Individual,Manual,0
Bajaj Avenger 220,2022,1.09,1.0,3500,Petrol,Individual,Manual,0
TVS Apache RTR 160,2022,0.99,0.8,11800,Petrol,Individual,Manual,0
Honda Activa 4G,2022,0.82,0.5,4300,Petrol,Individual,Automatic,0
TVS Sport,2022,0.82,0.5,15000,Petrol,Individual,Manual,0
Honda Dream Yuga,2022,0.82,0.5,8600,Petrol,Individual,Manual,0
Honda Activa 4G,2022,0.79,0.5,4000,Petrol,Individual,Automatic,0
Activa 4g,2022,0.74,0.5,1300,Petrol,Individual,Automatic,0
xcent,2022,7.97,7.1,12479,Petrol,Dealer,Manual,0
i20,2022,8.24,8.1,3435,Petrol,Dealer,Manual,0
grand i10,2022,5.59,5.7,20114,Petrol,Dealer,Manual,0
eon,2022,5.72,4.4,38488,Petrol,Dealer,Manual,0
verna,2022,9.59,9.4,15001,Petrol,Dealer,Manual,0
verna,2022,9.44,9.4,15141,Petrol,Dealer,Manual,0
jazz,2022,8.72,8.7,21200,Petrol,Dealer,Manual,0
brio,2022,7.02,5.8,19000,Petrol,Dealer,Manual,0
city,2022,13.72,12.5,9000,Diesel,Dealer,Manual,0
Maruti Swift DDiS VDI,2022,8.21,7.2,25000,Diesel,Dealer,Manual,0
Mahindra KUV 100 mFALCON G80 K6 5str AW,2022,7.07,6.6,52000,Petrol,Dealer,Manual,0
Mahindra KUV 100 mFALCON D75 K8 Dual Tone,2022,7.8,8.1,22033,Diesel,Dealer,Manual,0
Renault KWID RXT,2022,5.52,4.6,16542,Petrol,Dealer,Manual,0
Toyota Innova Crysta 2.4 GX MT 8S,2022,18.72,19.3,22000,Diesel,Dealer,Manual,0
Tata Zest Revotron 1.2T XE,2022,6.72,6.7,70000,Petrol,Dealer,Manual,0
Datsun GO Plus T Petrol,2022,6.17,6.5,32851,Petrol,Dealer,Manual,0
Toyota Innova Crysta 2.8 ZX AT,2022,21.47,27.0,30000,Diesel,Dealer,Automatic,0
Maruti Eeco 5 Seater AC,2022,6.13,5.1,38053,Petrol,Dealer,Manual,0
Tata Nano XTA,2022,5.45,4.2,32684,Petrol,Dealer,Automatic,0
Maruti Ciaz VXi Plus,2022,7.81,8.1,44285,Petrol,Dealer,Manual,0
Mercedes-Benz SLC 43 AMG,2022,56.22,95.0,13372,Petrol,Individual,Automatic,0
Maruti Baleno Alpha,2022,9.72,8.8,24773,Petrol,Individual,Manual,0
Mahindra NuvoSport N6,2022,8.72,10.5,29000,Diesel,Individual,Manual,1
Skoda Superb Style 1.8 TSI AT,2022,28.22,33.6,26000,Petrol,Individual,Automatic,0
Mini Cooper Convertible S,2022,37.89,44.3,26327,Petrol,Individual,Automatic,0
Toyota Innova Crysta 2.4 ZX MT,2022,20.87,25.5,43000,Diesel,Individual,Manual,0
Mercedes-Benz GLE 350d,2022,63.51,95.1,29819,Diesel,Individual,Automatic,0
Tata Zest Quadrajet 1.3 75PS XE,2022,5.97,8.3,121900,Diesel,Individual,Manual,0
Honda City i-VTEC CVT ZX,2022,14.91,16.7,15000,Petrol,Individual,Automatic,0
Mercedes-Benz GLE 250d,2022,59.22,79.4,29000,Diesel,Individual,Automatic,0
Audi Q7 45 TDI Quattro Technology,2022,64.89,104.0,97430,Diesel,Individual,Automatic,0
Maruti Alto K10 VXI,2022,4.09,4.5,30000,Petrol,Individual,Manual,0
Jaguar XF 2.0 Diesel Portfolio,2022,54.22,72.6,21000,Diesel,Individual,Automatic,0
Mini Clubman Cooper S,2022,37.22,44.6,8350,Petrol,Individual,Manual,0
Maruti Vitara Brezza ZDi Plus,2022,11.71,12.0,39000,Diesel,Individual,Manual,0
Honda BRV i-VTEC V CVT,2022,11.7,14.7,35676,Petrol,Individual,Automatic,0
Jaguar XE Portfolio,2022,36.72,53.7,9000,Petrol,Individual,Automatic,0
Honda BR-V i-VTEC S MT,2022,10.72,12.5,9000,Petrol,Individual,Manual,0
Hyundai i20 Active SX Petrol,2022,9.12,9.7,40250,Petrol,Individual,Manual,0
Volkswagen Vento 1.6 Comfortline,2022,9.32,11.5,15000,Petrol,Individual,Manual,1
Mercedes-Benz GLS 350d 4MATIC,2022,58.22,100.0,129000,Diesel,Individual,Automatic,0
Toyota Fortuner 4x4 AT,2022,34.22,40.9,25000,Diesel,Individual,Automatic,0
Hyundai Grand i10 Sportz,2022,7.02,6.6,8500,Petrol,Individual,Manual,1
BMW X1 sDrive 20d xLine,2022,31.62,48.2,31645,Diesel,Individual,Automatic,0
Skoda Rapid 1.5 TDI Style,2022,12.72,15.4,31000,Diesel,Individual,Manual,0
Toyota Innova Crysta 2.4 GX MT 8S,2022,19.72,19.4,52000,Diesel,Individual,Manual,0
Tata Safari Storme VX Varicor 400,2022,13.47,17.0,37000,Diesel,Individual,Manual,0
Honda BR-V i-DTEC VX MT,2022,13.01,15.5,32249,Diesel,Individual,Manual,0
Maruti Ignis 1.2 Alpha,2022,7.92,7.9,7000,Petrol,Individual,Manual,0
Honda BRV i-VTEC V CVT,2022,11.47,15.0,18000,Petrol,Individual,Automatic,0
Maruti Vitara Brezza ZDi Plus Dual Tone,2022,13.53,12.6,18108,Diesel,Individual,Manual,0
Toyota Innova Crysta 2.4 ZX MT,2022,20.97,26.5,64798,Diesel,Individual,Manual,0
Maruti Dzire AMT ZXI Plus,2022,10.72,10.3,13000,Petrol,Individual,Automatic,0
Hyundai Grand i10 1.2 CRDi Magna,2022,7.12,7.5,14000,Diesel,Individual,Manual,0
Maruti Ertiga VDI,2022,9.97,10.4,63939,Diesel,Individual,Manual,0
Volkswagen Ameo 1.5 TDI Highline,2022,8.67,10.0,51000,Diesel,Individual,Manual,0
Hyundai i20 Asta Option 1.2,2022,9.36,8.1,58620,Petrol,Individual,Manual,0
Toyota Innova Crysta 2.4 ZX MT,2022,20.82,25.5,43200,Diesel,Individual,Manual,0
Renault KWID 1.0 RXT Optional,2022,5.47,4.8,63262,Petrol,Individual,Manual,0
Maruti Celerio VXI Optional AMT,2022,7.22,6.1,7500,Petrol,Individual,Automatic,0
Jeep Compass 2.0 Limited 4X4,2022,22.22,24.3,52000,Diesel,Individual,Manual,0
Toyota Innova Crysta 2.4 GX MT,2022,18.72,19.4,67489,Diesel,Individual,Manual,0
Jeep Compass 1.4 Limited Option,2022,19.97,23.7,4000,Petrol,Individual,Automatic,0
Maruti Vitara Brezza VDi,2022,8.72,9.5,35000,Diesel,Individual,Manual,0
Tata Hexa XT,2022,14.22,19.9,55000,Diesel,Individual,Manual,0
Hyundai Grand i10 1.2 Kappa Magna,2022,7.22,6.5,8471,Petrol,Individual,Manual,0
Renault Duster 110PS Diesel RxZ AMT,2022,13.66,15.1,30090,Diesel,Individual,Automatic,0
Hyundai Grand i10 1.2 Kappa Asta,2022,8.2,7.8,20000,Petrol,Individual,Manual,0
Toyota Innova Crysta 2.4 VX MT,2022,22.62,22.9,24393,Diesel,Individual,Manual,0
Toyota Corolla Altis 1.8 VL CVT,2022,20.22,23.3,21000,Petrol,Individual,Automatic,0
Maruti Swift VDI,2022,8.46,7.9,34613,Diesel,Individual,Manual,0
Hyundai Grand i10 Sportz,2022,7.62,6.6,17125,Petrol,Individual,Manual,0
Hyundai Elantra 2.0 SX Option AT,2022,18.57,21.8,9500,Petrol,Individual,Automatic,0
Maruti Ertiga VDI,2022,10.49,9.9,43775,Diesel,Individual,Manual,0
Maruti Dzire AMT ZDI Plus,2022,11.37,11.5,28226,Diesel,Individual,Automatic,0
Skoda Rapid 1.5 TDI AT Style,2022,12.72,15.3,31300,Diesel,Individual,Automatic,0
Ford Aspire Titanium Diesel,2022,9.51,9.8,30279,Diesel,Individual,Manual,0
Volkswagen Ameo 1.2 MPI Highline,2022,9.45,8.7,22389,Petrol,Individual,Manual,0
Land Rover Discovery Sport TD4 HSE 7S,2022,43.72,66.4,40000,Diesel,Individual,Automatic,0
Maruti Ertiga VXI CNG,2022,10.57,10.4,19234,CNG,Individual,Manual,0
Volkswagen Tiguan 2.0 TDI Highline,2022,27.12,36.5,50510,Diesel,Individual,Automatic,0
Maruti Swift VDI BSIV,2022,8.22,7.4,49224,Diesel,Individual,Manual,0
BMW X1 M Sport sDrive 20d,2022,32.51,51.0,32838,Diesel,Individual,Automatic,0
Ford Ecosport 1.5 DV5 MT Titanium Optional,2022,9.76,11.2,75445,Diesel,Individual,Manual,0
Jaguar XE 2.0L Diesel Prestige,2022,40.22,53.4,4000,Diesel,Individual,Automatic,0
Hyundai Grand i10 1.2 Kappa Magna,2022,7.12,6.5,12248,Petrol,Individual,Manual,0
Hyundai i20 1.2 Magna Executive,2022,6.59,7.1,58500,Petrol,Individual,Manual,0
Maruti Ciaz Zeta,2022,10.42,11.1,5500,Petrol,Individual,Manual,0
Maruti Ertiga SHVS VDI,2022,10.22,9.8,121000,Diesel,Individual,Manual,0
Maruti Eeco 7 Seater Standard,2022,5.08,5.0,28371,Petrol,Individual,Manual,0
Renault KWID Climber 1.0 MT,2022,4.59,5.0,15000,Petrol,Individual,Manual,0
Hyundai i20 Sportz 1.2,2022,8.97,8.0,8000,Petrol,Individual,Manual,0
Maruti Wagon R VXI AMT,2022,7.45,6.3,37832,Petrol,Individual,Automatic,0
Hyundai Grand i10 1.2 Kappa Magna,2022,7.22,6.4,31184,Petrol,Individual,Manual,0
Maruti Dzire AMT ZDI Plus,2022,11.22,11.3,41747,Diesel,Individual,Automatic,0
Tata Bolt Quadrajet XE,2022,7.47,7.4,40000,Diesel,Individual,Manual,0
Jeep Compass 2.0 Limited Option Black,2022,19.67,24.0,7000,Diesel,Individual,Manual,0
Mercedes-Benz GLE 350d,2022,67.09,95.1,33552,Diesel,Individual,Automatic,0
Toyota Fortuner 2.8 2WD AT,2022,32.22,34.5,15000,Diesel,Individual,Automatic,0
Ford EcoSport 1.5 Diesel Titanium Plus,2022,10.31,12.7,78526,Diesel,Individual,Manual,0
Ford EcoSport 1.5 Diesel Titanium,2022,11.21,11.9,26000,Diesel,Individual,Manual,0
Maruti Dzire ZDI Plus,2022,10.42,10.5,24000,Diesel,Individual,Manual,0
Audi A3 35 TDI Technology,2022,24.72,32.2,22000,Diesel,Individual,Automatic,1
Mercedes-Benz GLA Class 200 d Sport,2022,25.72,41.9,35000,Diesel,Individual,Automatic,0
Toyota Innova Crysta 2.4 VX MT,2022,18.72,22.9,67000,Diesel,Individual,Manual,0
Renault KWID RXT,2022,5.21,4.6,25000,Petrol,Individual,Manual,0
Maruti Ignis 1.2 Alpha,2022,8.58,7.9,1000,Petrol,Individual,Manual,0
Mini Cooper 5 DOOR D,2022,36.22,42.5,2000,Diesel,Individual,Automatic,0
Mercedes-Benz GLE 250d,2022,58.95,78.8,25601,Diesel,Individual,Automatic,0
Hyundai Elite i20 Asta Option,2022,9.75,9.8,59450,Petrol,Individual,Manual,0
Toyota Fortuner 2.8 2WD AT,2022,33.22,38.1,29000,Diesel,Individual,Automatic,0
Maruti Ertiga SHVS VDI,2022,10.32,9.8,80000,Diesel,Individual,Manual,0
Honda City i-VTEC CVT VX,2022,13.82,15.3,17000,Petrol,Individual,Automatic,0
Land Rover Discovery HSE Luxury 3.0 TD6,2022,43.82,127.0,35000,Diesel,Individual,Automatic,0
Maruti Vitara Brezza ZDi Plus,2022,10.22,10.9,80000,Diesel,Individual,Manual,0
Honda Brio 1.2 VX AT,2022,8.21,8.1,20000,Petrol,Individual,Automatic,0
Maruti Celerio ZXI MT,2022,5.45,5.7,21799,Petrol,Individual,Manual,0
Toyota Innova Crysta 2.8 ZX AT,2022,25.21,26.6,35358,Diesel,Individual,Automatic,0
Honda City i-DTEC ZX,2022,15.12,17.0,46000,Diesel,Individual,Manual,0
Ford EcoSport 1.5 Diesel Titanium,2022,10.67,11.5,39000,Diesel,Individual,Manual,0
Skoda Rapid 1.6 MPI AT Ambition,2022,10.33,13.7,32000,Petrol,Individual,Automatic,0
Maruti Ertiga VDI,2022,9.87,11.2,65000,Diesel,Individual,Manual,0
Maruti Vitara Brezza ZDi Plus,2022,11.22,11.5,48324,Diesel,Individual,Manual,0
Hyundai Grand i10 1.2 CRDi Sportz,2022,8.14,8.2,20773,Diesel,Individual,Manual,0
Mercedes-Benz B Class B200 CDI,2022,22.5,28.3,43812,Diesel,Individual,Automatic,0
Mercedes-Benz GLC 220d 4MATIC Sport,2022,47.22,64.1,25000,Diesel,Individual,Automatic,0
Toyota Fortuner 2.8 2WD AT,2022,32.22,37.4,40000,Diesel,Individual,Automatic,0
Ford EcoSport 1.5 Diesel Titanium,2022,11.21,11.9,30000,Diesel,Individual,Manual,0
Tata Zest Revotron 1.2T XE,2022,6.72,6.6,47000,Petrol,Individual,Manual,1
Maruti Vitara Brezza ZDi Plus Dual Tone,2022,11.6,11.8,45362,Diesel,Individual,Manual,0
Hyundai i20 Sportz 1.2,2022,7.97,8.0,14001,Petrol,Individual,Manual,0
Mercedes-Benz CLA 200 CDI Sport,2022,30.09,45.4,20969,Diesel,Individual,Automatic,0
Mahindra NuvoSport N8,2022,9.79,11.8,37712,Diesel,Individual,Manual,0
Toyota Innova Crysta 2.8 ZX AT,2022,22.36,28.1,65367,Diesel,Individual,Automatic,0
Hyundai Verna CRDi 1.6 SX Option,2022,13.72,15.7,50000,Diesel,Individual,Manual,0
Tata Zest Revotron 1.2T XE,2022,6.47,6.8,100000,Petrol,Individual,Manual,0
Tata Indica V2 eLS,2022,5.22,4.7,129000,Diesel,Individual,Manual,0
Maruti Vitara Brezza ZDi Plus Dual Tone,2022,12.56,12.6,25299,Diesel,Individual,Manual,0
Mini Cooper Convertible S,2022,38.2,44.3,20469,Petrol,Individual,Automatic,0
Hyundai Grand i10 Sportz,2022,6.72,6.6,23000,Petrol,Individual,Manual,0
Maruti Vitara Brezza ZDi Plus,2022,11.35,11.1,38426,Diesel,Individual,Manual,0
Toyota Innova Crysta 2.4 VX MT 8S,2022,20.14,24.0,72202,Diesel,Individual,Manual,0
Volkswagen Polo GT TSI,2022,10.47,11.3,27853,Petrol,Individual,Automatic,0
Renault KWID 1.0 RXT Optional AMT,2022,6.5,5.4,53285,Petrol,Individual,Automatic,0
Mercedes-Benz GLE 350d,2022,67.17,91.2,19863,Diesel,Individual,Automatic,0
Volkswagen Polo GT TSI,2022,9.97,11.3,25000,Petrol,Individual,Automatic,0
Tata Bolt Quadrajet XM,2022,8.22,8.0,98500,Diesel,Individual,Manual,0
Volkswagen Vento 1.5 TDI Highline AT,2022,11.82,15.9,33550,Diesel,Individual,Automatic,0
Mahindra XUV500 W8 4WD,2022,14.84,12.4,14600,Diesel,Individual,Manual,0
Isuzu MUX 4WD,2022,22.22,33.7,34429,Diesel,Individual,Automatic,0
Toyota Innova Crysta 2.4 VX MT,2022,19.87,23.1,38000,Diesel,Individual,Manual,0
Toyota Innova Crysta 2.8 GX AT 8S,2022,20.47,20.8,18000,Diesel,Individual,Automatic,0
Jeep Compass 2.0 Sport,2022,19.12,19.9,37000,Diesel,Individual,Manual,0
Tata Zest Quadrajet 1.3 75PS XM,2022,7.22,8.9,72000,Diesel,Individual,Manual,0
Mahindra KUV 100 G80 K6 Plus 5Str,2022,6.72,7.4,43000,Petrol,Individual,Manual,0
Hyundai i20 Asta Option 1.2,2022,9.17,8.1,19860,Petrol,Individual,Manual,0
Renault KWID RXT,2022,5.72,4.6,24000,Petrol,Individual,Manual,0
Renault KWID RXL,2022,3.8,4.0,24214,Petrol,Individual,Manual,1
Maruti Vitara Brezza ZDi Plus Dual Tone,2022,11.73,11.3,35981,Diesel,Individual,Manual,0
Hyundai Grand i10 Sportz,2022,6.18,6.6,33284,Petrol,Individual,Manual,0
Audi A4 30 TFSI Premium Plus,2022,23.95,47.2,61221,Petrol,Individual,Automatic,0
Tata Zest Revotron 1.2T XM,2022,6.87,7.6,48198,Petrol,Individual,Manual,0
Hyundai Grand i10 1.2 Kappa Asta,2022,8.3,8.1,62788,Petrol,Individual,Manual,0
Honda City i-VTEC CVT VX,2022,9.92,14.7,35000,Petrol,Individual,Automatic,0
Honda City i-VTEC V,2022,10.72,12.6,11000,Petrol,Individual,Manual,0
Jeep Compass 2.0 Limited Option 4X4,2022,19.72,23.2,15050,Diesel,Individual,Manual,0
Audi Q3 30 TDI Premium FWD,2022,29.22,44.8,31000,Diesel,Individual,Automatic,0
Hyundai Creta 1.6 CRDi SX Option,2022,14.09,13.7,40158,Diesel,Individual,Manual,0
Toyota Fortuner 4x4 AT,2022,27.34,40.9,68319,Diesel,Individual,Automatic,0
Honda City i-VTEC VX,2022,13.37,13.8,7500,Petrol,Individual,Manual,0
Maruti Vitara Brezza LDi,2022,8.95,9.1,35384,Diesel,Individual,Manual,0
Honda WRV i-VTEC VX,2022,10.47,10.3,32248,Petrol,Individual,Manual,0
Mahindra XUV500 AT W10 FWD,2022,17.72,17.3,23000,Diesel,Individual,Automatic,0
Renault Duster 110PS Diesel RxZ AMT,2022,14.68,15.1,42646,Diesel,Individual,Automatic,0
Jeep Compass 2.0 Limited Option 4X4,2022,22.22,25.5,45000,Diesel,Individual,Manual,0
Honda City i-DTEC ZX,2022,14.22,16.8,42000,Diesel,Individual,Manual,0
Audi A6 35 TDI Matrix,2022,42.06,69.4,36824,Diesel,Individual,Automatic,0
Maruti Dzire AMT ZDI Plus,2022,11.12,11.0,19000,Diesel,Individual,Automatic,0
Honda Jazz V CVT,2022,9.17,10.1,17978,Petrol,Individual,Automatic,0
Tata Hexa XT,2022,16.47,20.9,39800,Diesel,Individual,Manual,0
Tata Nano XTA,2022,3.75,4.2,18351,Petrol,Individual,Automatic,0
Volkswagen Polo GT TSI,2022,10.49,11.7,50534,Petrol,Individual,Automatic,0
Ford EcoSport 1.5 Petrol Titanium Plus AT,2022,12.21,13.2,14000,Petrol,Individual,Automatic,0
Maruti Vitara Brezza ZDi Plus Dual Tone,2022,11.47,11.1,33000,Diesel,Individual,Manual,0
Maruti Celerio ZXI AMT,2022,7.47,6.6,35225,Petrol,Individual,Automatic,0
Maruti Vitara Brezza ZDi Plus Dual Tone,2022,13.61,12.6,26927,Diesel,Individual,Manual,0
Maruti Alto K10 VXI,2022,5.47,4.8,12000,Petrol,Individual,Manual,0
Toyota Innova Crysta 2.8 ZX AT,2022,22.19,26.6,26023,Diesel,Individual,Automatic,0
Tata Zest Quadrajet 1.3 XT,2022,8.07,10.1,27768,Diesel,Individual,Manual,0
Maruti Wagon R LXI BS IV,2022,5.22,5.5,8000,Petrol,Individual,Manual,0
Hyundai Grand i10 Sportz,2022,6.36,6.6,23540,Petrol,Individual,Manual,0
Maruti Ciaz Alpha,2022,10.47,11.6,19416,Petrol,Individual,Manual,0
Toyota Innova 2.5 GX (Diesel) 7 Seater,2022,14.86,12.5,72717,Diesel,Individual,Manual,0
Mercedes-Benz B Class B200 CDI,2022,23.09,28.3,48161,Diesel,Individual,Automatic,0
Land Rover Range Rover 3.0 Diesel LWB Vogue,2022,162.22,230.0,25000,Diesel,Individual,Automatic,0
Maruti Celerio VXI AT Optional,2022,6.92,5.7,20000,Petrol,Individual,Automatic,0
Toyota Camry Hybrid 2.5,2022,28.33,40.6,23249,Petrol,Individual,Automatic,0
Hyundai Creta 1.6 CRDi SX Option,2022,14.35,13.7,44887,Diesel,Individual,Manual,0
Maruti Dzire VDI,2022,8.89,8.6,54758,Diesel,Individual,Manual,0
Toyota Innova Crysta 2.8 ZX AT,2022,22.72,28.1,53841,Diesel,Individual,Automatic,0
Hyundai Creta 1.6 SX Option,2022,13.53,15.9,47183,Petrol,Individual,Manual,1
Maruti Celerio VXI,2022,5.54,5.7,3923,Petrol,Individual,Manual,0
Hyundai Creta 1.6 SX Option Diesel,2022,13.67,19.2,101065,Diesel,Individual,Manual,0
Maruti Baleno Delta,2022,8.59,7.4,15134,Petrol,Individual,Manual,0
Datsun redi-GO T Option,2022,3.65,4.0,27509,Petrol,Individual,Manual,0
Renault KWID RXT,2022,5.22,4.6,4700,Petrol,Individual,Manual,0
BMW X1 xDrive 20d M Sport,2022,31.22,50.3,27001,Diesel,Individual,Automatic,0
Hyundai Grand i10 1.2 Kappa Sportz,2022,8.09,7.5,38712,Petrol,Individual,Manual,0
Toyota Innova 2.5 GX (Diesel) 7 Seater BS IV,2022,13.17,12.5,57539,Diesel,Individual,Manual,0
Hyundai Grand i10 Sportz,2022,6.38,6.6,47774,Petrol,Individual,Manual,0
Tata Tiago 1.2 Revotron XZ WO Alloy,2022,7.22,6.3,16500,Petrol,Individual,Manual,0
Hyundai Grand i10 1.2 Kappa Asta,2022,7.88,7.5,51223,Petrol,Individual,Manual,0
Hyundai Grand i10 1.2 Kappa Asta,2022,8.21,7.8,22500,Petrol,Individual,Manual,0
Hyundai i20 1.2 Magna Executive,2022,8.22,7.1,17431,Petrol,Individual,Manual,0
Maruti Wagon R VXI,2022,6.72,5.4,39867,Petrol,Individual,Manual,0
Maruti Wagon R VXI AMT,2022,6.17,5.8,17000,Petrol,Individual,Automatic,0
Honda Jazz V,2022,9.02,8.7,36973,Petrol,Individual,Manual,0
Maruti Vitara Brezza ZDi,2022,11.97,11.0,45000,Diesel,Individual,Manual,0
Hyundai Creta 1.6 CRDi SX Option,2022,14.12,13.7,60083,Diesel,Individual,Manual,0
Honda WRV i-VTEC VX,2022,11.12,10.8,15000,Petrol,Individual,Manual,0
Toyota Fortuner 2.8 2WD MT,2022,31.07,37.2,72668,Diesel,Individual,Manual,0
Maruti Ertiga SHVS VDI,2022,10.09,9.8,17400,Diesel,Individual,Manual,0
Hyundai Elite i20 Sportz Plus,2022,8.5,8.0,37460,Petrol,Individual,Manual,0
Mahindra Thar CRDe,2022,11.88,11.7,28599,Diesel,Individual,Manual,0
Audi A4 35 TDI Technology,2022,45.22,55.6,14000,Diesel,Individual,Automatic,0
Hyundai Xcent 1.1 CRDi S,2022,9.05,8.1,32257,Diesel,Individual,Manual,0
Maruti Baleno Alpha Diesel,2022,10.62,10.6,24000,Diesel,Individual,Manual,0
Honda City i-VTEC VX,2022,12.22,12.7,29000,Petrol,Individual,Manual,0
Mercedes-Benz GLC 220d 4MATIC Style,2022,49.17,59.8,24000,Diesel,Individual,Automatic,0
Ford Aspire Titanium Diesel,2022,8.22,8.9,60048,Diesel,Individual,Manual,0
Honda Jazz VX,2022,10.12,9.1,8000,Petrol,Individual,Manual,0
BMW X3 xDrive 20d xLine,2022,34.79,64.8,36723,Diesel,Individual,Automatic,0
Audi Q7 45 TDI Quattro Technology,2022,70.22,99.9,59500,Diesel,Individual,Automatic,0
Honda Jazz VX Diesel,2022,10.62,11.1,17151,Diesel,Individual,Manual,0
Jeep Compass 2.0 Sport,2022,17.22,18.5,27000,Diesel,Individual,Manual,0
Maruti Vitara Brezza ZDi,2022,9.39,9.9,58829,Diesel,Individual,Manual,0
Maruti Vitara Brezza ZDi,2022,12.1,11.0,21789,Diesel,Individual,Manual,0
Tata Zest Quadrajet 1.3 75PS XE,2022,5.97,7.9,45000,Diesel,Individual,Manual,0
Mercedes-Benz CLA 200 CDI Sport,2022,29.22,42.4,39000,Diesel,Individual,Automatic,0
